#Step_num time omega delta |10><10| |r0><r0| |d0><d0|
3924 0.903829 0.999685 0.000050 0.000050 0.000050 0.000050
3925 0.904059 0.999685 0.000050 0.000050 0.000050 0.000050
3926 0.904288 0.999685 0.000050 0.000050 0.000050 0.000050
3927 0.904518 0.999685 0.000050 0.000050 0.000050 0.000050
3928 0.904748 0.999685 0.000050 0.000050 0.000050 0.000050
3929 0.904978 0.999685 0.000050 0.000050 0.000050 0.000050
3930 0.905207 0.999685 0.000050 0.000050 0.000050 0.000050
3931 0.905437 0.999685 0.000050 0.000050 0.000050 0.000050
3932 0.905667 0.999685 0.000050 0.000050 0.000050 0.000050
3933 0.905896 0.999685 0.000050 0.000050 0.000050 0.000050
3934 0.906126 0.999685 0.000050 0.000050 0.000050 0.000050
3935 0.906356 0.999685 0.000050 0.000050 0.000050 0.000050
3936 0.906586 0.999685 0.000050 0.000050 0.000050 0.000050
3937 0.906815 0.999685 0.000050 0.000050 0.000050 0.000050
3938 0.907045 0.999685 0.000050 0.000050 0.000050 0.000050
3939 0.907275 0.999685 0.000050 0.000050 0.000050 0.000050
3940 0.907504 0.999685 0.000050 0.000050 0.000050 0.000050
3941 0.907734 0.999685 0.000050 0.000050 0.000050 0.000050
3942 0.907964 0.999685 0.000050 0.000050 0.000050 0.000050
3943 0.908194 0.999685 0.000050 0.000050 0.000050 0.000050
3944 0.908423 0.999685 0.000050 0.000050 0.000050 0.000050
3945 0.908653 0.999685 0.000050 0.000050 0.000050 0.000050
3946 0.908883 0.999685 0.000050 0.000050 0.000050 0.000050
3947 0.909112 0.999685 0.000050 0.000050 0.000050 0.000050
3948 0.909342 0.999685 0.000050 0.000050 0.000050 0.000050
3949 0.909572 0.999685 0.000050 0.000050 0.000050 0.000050
3950 0.909802 0.999685 0.000050 0.000050 0.000050 0.000050
3951 0.910031 0.999685 0.000050 0.000050 0.000050 0.000050
3952 0.910261 0.999685 0.000050 0.000050 0.000050 0.000050
3953 0.910491 0.999685 0.000050 0.000050 0.000050 0.000050
3954 0.910721 0.999685 0.000050 0.000050 0.000050 0.000050
3955 0.910950 0.999685 0.000050 0.000050 0.000050 0.000050
3956 0.911180 0.999685 0.000050 0.000050 0.000050 0.000050
3957 0.911410 0.999685 0.000050 0.000050 0.000050 0.000050
3958 0.911639 0.999685 0.000050 0.000050 0.000050 0.000050
3959 0.911869 0.999685 0.000050 0.000050 0.000050 0.000050
3960 0.912099 0.999685 0.000050 0.000050 0.000050 0.000050
3961 0.912329 0.999685 0.000050 0.000050 0.000050 0.000050
3962 0.912558 0.999685 0.000050 0.000050 0.000050 0.000050
3963 0.912788 0.999685 0.000050 0.000050 0.000050 0.000050
3964 0.913018 0.999685 0.000050 0.000050 0.000050 0.000050
3965 0.913247 0.999685 0.000050 0.000050 0.000050 0.000050
3966 0.913477 0.999685 0.000050 0.000050 0.000050 0.000050
3967 0.913707 0.999685 0.000050 0.000050 0.000050 0.000050
3968 0.913937 0.999685 0.000050 0.000050 0.000050 0.000050
3969 0.914166 0.999685 0.000050 0.000050 0.000050 0.000050
3970 0.914396 0.999685 0.000050 0.000050 0.000050 0.000050
3971 0.914626 0.999685 0.000050 0.000050 0.000050 0.000050
3972 0.914855 0.999685 0.000050 0.000050 0.000050 0.000050
3973 0.915085 0.999685 0.000050 0.000050 0.000050 0.000050
3974 0.915315 0.999685 0.000050 0.000050 0.000050 0.000050
3975 0.915545 0.999685 0.000050 0.000050 0.000050 0.000050
3976 0.915774 0.999685 0.000050 0.000050 0.000050 0.000050
3977 0.916004 0.999685 0.000050 0.000050 0.000050 0.000050
3978 0.916234 0.999685 0.000050 0.000050 0.000050 0.000050
3979 0.916464 0.999685 0.000050 0.000050 0.000050 0.000050
3980 0.916693 0.999685 0.000050 0.000050 0.000050 0.000050
3981 0.916923 0.999685 0.000050 0.000050 0.000050 0.000050
3982 0.917153 0.999685 0.000050 0.000050 0.000050 0.000050
3983 0.917382 0.999685 0.000050 0.000050 0.000050 0.000050
3984 0.917612 0.999685 0.000050 0.000050 0.000050 0.000050
3985 0.917842 0.999685 0.000050 0.000050 0.000050 0.000050
3986 0.918072 0.999685 0.000050 0.000050 0.000050 0.000050
3987 0.918301 0.999685 0.000050 0.000050 0.000050 0.000050
3988 0.918531 0.999685 0.000050 0.000050 0.000050 0.000050
3989 0.918761 0.999685 0.000050 0.000050 0.000050 0.000050
3990 0.918990 0.999685 0.000050 0.000050 0.000050 0.000050
3991 0.919220 0.999685 0.000050 0.000050 0.000050 0.000050
3992 0.919450 0.999685 0.000050 0.000050 0.000050 0.000050
3993 0.919680 0.999685 0.000050 0.000050 0.000050 0.000050
3994 0.919909 0.999685 0.000050 0.000050 0.000050 0.000050
3995 0.920139 0.999685 0.000050 0.000050 0.000050 0.000050
3996 0.920369 0.999685 0.000050 0.000050 0.000050 0.000050
3997 0.920599 0.999685 0.000050 0.000050 0.000050 0.000050
3998 0.920828 0.999685 0.000050 0.000050 0.000050 0.000050
3999 0.921058 0.999685 0.000050 0.000050 0.000050 0.000050
4000 0.921288 0.999685 0.000050 0.000050 0.000050 0.000050
4001 0.921517 0.999685 0.000050 0.000050 0.000050 0.000050
4002 0.921747 0.999685 0.000050 0.000050 0.000050 0.000050
4003 0.921977 0.999685 0.000050 0.000050 0.000050 0.000050
4004 0.922207 0.999685 0.000050 0.000050 0.000050 0.000050
4005 0.922436 0.999685 0.000050 0.000050 0.000050 0.000050
4006 0.922666 0.999685 0.000050 0.000050 0.000050 0.000050
4007 0.922896 0.999685 0.000050 0.000050 0.000050 0.000050
4008 0.923125 0.999685 0.000050 0.000050 0.000050 0.000050
4009 0.923355 0.999685 0.000050 0.000050 0.000050 0.000050
4010 0.923585 0.999685 0.000050 0.000050 0.000050 0.000050
4011 0.923815 0.999685 0.000050 0.000050 0.000050 0.000050
4012 0.924044 0.999685 0.000050 0.000050 0.000050 0.000050
4013 0.924274 0.999685 0.000050 0.000050 0.000050 0.000050
4014 0.924504 0.999685 0.000050 0.000050 0.000050 0.000050
4015 0.924733 0.999685 0.000050 0.000050 0.000050 0.000050
4016 0.924963 0.999685 0.000050 0.000050 0.000050 0.000050
4017 0.925193 0.999685 0.000050 0.000050 0.000050 0.000050
4018 0.925423 0.999685 0.000050 0.000050 0.000050 0.000050
4019 0.925652 0.999685 0.000050 0.000050 0.000050 0.000050
4020 0.925882 0.999685 0.000050 0.000050 0.000050 0.000050
4021 0.926112 0.999685 0.000050 0.000050 0.000050 0.000050
4022 0.926342 0.999685 0.000050 0.000050 0.000050 0.000050
4023 0.926571 0.999685 0.000050 0.000050 0.000050 0.000050
4024 0.926801 0.999685 0.000050 0.000050 0.000050 0.000050
4025 0.927031 0.999685 0.000050 0.000050 0.000050 0.000050
4026 0.927260 0.999685 0.000050 0.000050 0.000050 0.000050
4027 0.927490 0.999685 0.000050 0.000050 0.000050 0.000050
4028 0.927720 0.999685 0.000050 0.000050 0.000050 0.000050
4029 0.927950 0.999685 0.000050 0.000050 0.000050 0.000050
4030 0.928179 0.999685 0.000050 0.000050 0.000050 0.000050
4031 0.928409 0.999685 0.000050 0.000050 0.000050 0.000050
4032 0.928639 0.999685 0.000050 0.000050 0.000050 0.000050
4033 0.928868 0.999685 0.000050 0.000050 0.000050 0.000050
4034 0.929098 0.999685 0.000050 0.000050 0.000050 0.000050
4035 0.929328 0.999685 0.000050 0.000050 0.000050 0.000050
4036 0.929558 0.999685 0.000050 0.000050 0.000050 0.000050
4037 0.929787 0.999685 0.000050 0.000050 0.000050 0.000050
4038 0.930017 0.999685 0.000050 0.000050 0.000050 0.000050
4039 0.930247 0.999685 0.000050 0.000050 0.000050 0.000050
4040 0.930476 0.999685 0.000050 0.000050 0.000050 0.000050
4041 0.930706 0.999685 0.000050 0.000050 0.000050 0.000050
4042 0.930936 0.999685 0.000050 0.000050 0.000050 0.000050
4043 0.931166 0.999685 0.000050 0.000050 0.000050 0.000050
4044 0.931395 0.999685 0.000050 0.000050 0.000050 0.000050
4045 0.931625 0.999685 0.000050 0.000050 0.000050 0.000050
4046 0.931855 0.999685 0.000050 0.000050 0.000050 0.000050
4047 0.932085 0.999685 0.000050 0.000050 0.000050 0.000050
4048 0.932314 0.999685 0.000050 0.000050 0.000050 0.000050
4049 0.932544 0.999685 0.000050 0.000050 0.000050 0.000050
4050 0.932774 0.999685 0.000050 0.000050 0.000050 0.000050
4051 0.933003 0.999685 0.000050 0.000050 0.000050 0.000050
4052 0.933233 0.999685 0.000050 0.000050 0.000050 0.000050
4053 0.933463 0.999685 0.000050 0.000050 0.000050 0.000050
4054 0.933693 0.999685 0.000050 0.000050 0.000050 0.000050
4055 0.933922 0.999685 0.000050 0.000050 0.000050 0.000050
4056 0.934152 0.999685 0.000050 0.000050 0.000050 0.000050
4057 0.934382 0.999685 0.000050 0.000050 0.000050 0.000050
4058 0.934611 0.999685 0.000050 0.000050 0.000050 0.000050
4059 0.934841 0.999685 0.000050 0.000050 0.000050 0.000050
4060 0.935071 0.999685 0.000050 0.000050 0.000050 0.000050
4061 0.935301 0.999685 0.000050 0.000050 0.000050 0.000050
4062 0.935530 0.999685 0.000050 0.000050 0.000050 0.000050
4063 0.935760 0.999685 0.000050 0.000050 0.000050 0.000050
4064 0.935990 0.999685 0.000050 0.000050 0.000050 0.000050
4065 0.936219 0.999685 0.000050 0.000050 0.000050 0.000050
4066 0.936449 0.999685 0.000050 0.000050 0.000050 0.000050
4067 0.936679 0.999685 0.000050 0.000050 0.000050 0.000050
4068 0.936909 0.999685 0.000050 0.000050 0.000050 0.000050
4069 0.937138 0.999685 0.000050 0.000050 0.000050 0.000050
4070 0.937368 0.999685 0.000050 0.000050 0.000050 0.000050
4071 0.937598 0.999685 0.000050 0.000050 0.000050 0.000050
4072 0.937828 0.999685 0.000050 0.000050 0.000050 0.000050
4073 0.938057 0.999685 0.000050 0.000050 0.000050 0.000050
4074 0.938287 0.999685 0.000050 0.000050 0.000050 0.000050
4075 0.938517 0.999685 0.000050 0.000050 0.000050 0.000050
4076 0.938746 0.999685 0.000050 0.000050 0.000050 0.000050
4077 0.938976 0.999685 0.000050 0.000050 0.000050 0.000050
4078 0.939206 0.999685 0.000050 0.000050 0.000050 0.000050
4079 0.939436 0.999685 0.000050 0.000050 0.000050 0.000050
4080 0.939665 0.999685 0.000050 0.000050 0.000050 0.000050
4081 0.939895 0.999685 0.000050 0.000050 0.000050 0.000050
4082 0.940125 0.999685 0.000050 0.000050 0.000050 0.000050
4083 0.940354 0.999685 0.000050 0.000050 0.000050 0.000050
4084 0.940584 0.999685 0.000050 0.000050 0.000050 0.000050
4085 0.940814 0.999685 0.000050 0.000050 0.000050 0.000050
4086 0.941044 0.999685 0.000050 0.000050 0.000050 0.000050
4087 0.941273 0.999685 0.000050 0.000050 0.000050 0.000050
4088 0.941503 0.999685 0.000050 0.000050 0.000050 0.000050
4089 0.941733 0.999685 0.000050 0.000050 0.000050 0.000050
4090 0.941963 0.999685 0.000050 0.000050 0.000050 0.000050
4091 0.942192 0.999685 0.000050 0.000050 0.000050 0.000050
4092 0.942422 0.999685 0.000050 0.000050 0.000050 0.000050
4093 0.942652 0.999685 0.000050 0.000050 0.000050 0.000050
4094 0.942881 0.999685 0.000050 0.000050 0.000050 0.000050
4095 0.943111 0.999685 0.000050 0.000050 0.000050 0.000050
4096 0.943341 0.999685 0.000050 0.000050 0.000050 0.000050
4097 0.943571 0.999685 0.000050 0.000050 0.000050 0.000050
4098 0.943800 0.999685 0.000050 0.000050 0.000050 0.000050
4099 0.944030 0.999685 0.000050 0.000050 0.000050 0.000050
4100 0.944260 0.999685 0.000050 0.000050 0.000050 0.000050
4101 0.944489 0.999685 0.000050 0.000050 0.000050 0.000050
4102 0.944719 0.999685 0.000050 0.000050 0.000050 0.000050
4103 0.944949 0.999685 0.000050 0.000050 0.000050 0.000050
4104 0.945179 0.999685 0.000050 0.000050 0.000050 0.000050
4105 0.945408 0.999685 0.000050 0.000050 0.000050 0.000050
4106 0.945638 0.999685 0.000050 0.000050 0.000050 0.000050
4107 0.945868 0.999685 0.000050 0.000050 0.000050 0.000050
4108 0.946097 0.999685 0.000050 0.000050 0.000050 0.000050
4109 0.946327 0.999685 0.000050 0.000050 0.000050 0.000050
4110 0.946557 0.999685 0.000050 0.000050 0.000050 0.000050
4111 0.946787 0.999685 0.000050 0.000050 0.000050 0.000050
4112 0.947016 0.999685 0.000050 0.000050 0.000050 0.000050
4113 0.947246 0.999685 0.000050 0.000050 0.000050 0.000050
4114 0.947476 0.999685 0.000050 0.000050 0.000050 0.000050
4115 0.947706 0.999685 0.000050 0.000050 0.000050 0.000050
4116 0.947935 0.999685 0.000050 0.000050 0.000050 0.000050
4117 0.948165 0.999685 0.000050 0.000050 0.000050 0.000050
4118 0.948395 0.999685 0.000050 0.000050 0.000050 0.000050
4119 0.948624 0.999685 0.000050 0.000050 0.000050 0.000050
4120 0.948854 0.999685 0.000050 0.000050 0.000050 0.000050
4121 0.949084 0.999685 0.000050 0.000050 0.000050 0.000050
4122 0.949314 0.999685 0.000050 0.000050 0.000050 0.000050
4123 0.949543 0.999685 0.000050 0.000050 0.000050 0.000050
4124 0.949773 0.999685 0.000050 0.000050 0.000050 0.000050
4125 0.950003 0.999685 0.000050 0.000050 0.000050 0.000050
4126 0.950232 0.999685 0.000050 0.000050 0.000050 0.000050
4127 0.950462 0.999685 0.000050 0.000050 0.000050 0.000050
4128 0.950692 0.999685 0.000050 0.000050 0.000050 0.000050
4129 0.950922 0.999685 0.000050 0.000050 0.000050 0.000050
4130 0.951151 0.999685 0.000050 0.000050 0.000050 0.000050
4131 0.951381 0.999685 0.000050 0.000050 0.000050 0.000050
4132 0.951611 0.999685 0.000050 0.000050 0.000050 0.000050
4133 0.951840 0.999685 0.000050 0.000050 0.000050 0.000050
4134 0.952070 0.999685 0.000050 0.000050 0.000050 0.000050
4135 0.952300 0.999685 0.000050 0.000050 0.000050 0.000050
4136 0.952530 0.999685 0.000050 0.000050 0.000050 0.000050
4137 0.952759 0.999685 0.000050 0.000050 0.000050 0.000050
4138 0.952989 0.999685 0.000050 0.000050 0.000050 0.000050
4139 0.953219 0.999685 0.000050 0.000050 0.000050 0.000050
4140 0.953449 0.999685 0.000050 0.000050 0.000050 0.000050
4141 0.953678 0.999685 0.000050 0.000050 0.000050 0.000050
4142 0.953908 0.999685 0.000050 0.000050 0.000050 0.000050
4143 0.954138 0.999685 0.000050 0.000050 0.000050 0.000050
4144 0.954367 0.999685 0.000050 0.000050 0.000050 0.000050
4145 0.954597 0.999685 0.000050 0.000050 0.000050 0.000050
4146 0.954827 0.999685 0.000050 0.000050 0.000050 0.000050
4147 0.955057 0.999685 0.000050 0.000050 0.000050 0.000050
4148 0.955286 0.999685 0.000050 0.000050 0.000050 0.000050
4149 0.955516 0.999685 0.000050 0.000050 0.000050 0.000050
4150 0.955746 0.999685 0.000050 0.000050 0.000050 0.000050
4151 0.955975 0.999685 0.000050 0.000050 0.000050 0.000050
4152 0.956205 0.999685 0.000050 0.000050 0.000050 0.000050
4153 0.956435 0.999685 0.000050 0.000050 0.000050 0.000050
4154 0.956665 0.999685 0.000050 0.000050 0.000050 0.000050
4155 0.956894 0.999685 0.000050 0.000050 0.000050 0.000050
4156 0.957124 0.999685 0.000050 0.000050 0.000050 0.000050
4157 0.957354 0.999685 0.000050 0.000050 0.000050 0.000050
4158 0.957583 0.999685 0.000050 0.000050 0.000050 0.000050
4159 0.957813 0.999685 0.000050 0.000050 0.000050 0.000050
4160 0.958043 0.999685 0.000050 0.000050 0.000050 0.000050
4161 0.958273 0.999685 0.000050 0.000050 0.000050 0.000050
4162 0.958502 0.999685 0.000050 0.000050 0.000050 0.000050
4163 0.958732 0.999685 0.000050 0.000050 0.000050 0.000050
4164 0.958962 0.999685 0.000050 0.000050 0.000050 0.000050
4165 0.959192 0.999685 0.000050 0.000050 0.000050 0.000050
4166 0.959421 0.999685 0.000050 0.000050 0.000050 0.000050
4167 0.959651 0.999685 0.000050 0.000050 0.000050 0.000050
4168 0.959881 0.999685 0.000050 0.000050 0.000050 0.000050
4169 0.960110 0.999685 0.000050 0.000050 0.000050 0.000050
4170 0.960340 0.999685 0.000050 0.000050 0.000050 0.000050
4171 0.960570 0.999685 0.000050 0.000050 0.000050 0.000050
4172 0.960800 0.999685 0.000050 0.000050 0.000050 0.000050
4173 0.961029 0.999685 0.000050 0.000050 0.000050 0.000050
4174 0.961259 0.999685 0.000050 0.000050 0.000050 0.000050
4175 0.961489 0.999685 0.000050 0.000050 0.000050 0.000050
4176 0.961718 0.999685 0.000050 0.000050 0.000050 0.000050
4177 0.961948 0.999685 0.000050 0.000050 0.000050 0.000050
4178 0.962178 0.999685 0.000050 0.000050 0.000050 0.000050
4179 0.962408 0.999685 0.000050 0.000050 0.000050 0.000050
4180 0.962637 0.999685 0.000050 0.000050 0.000050 0.000050
4181 0.962867 0.999685 0.000050 0.000050 0.000050 0.000050
4182 0.963097 0.999685 0.000050 0.000050 0.000050 0.000050
4183 0.963327 0.999685 0.000050 0.000050 0.000050 0.000050
4184 0.963556 0.999685 0.000050 0.000050 0.000050 0.000050
4185 0.963786 0.999685 0.000050 0.000050 0.000050 0.000050
4186 0.964016 0.999685 0.000050 0.000050 0.000050 0.000050
4187 0.964245 0.999685 0.000050 0.000050 0.000050 0.000050
4188 0.964475 0.999685 0.000050 0.000050 0.000050 0.000050
4189 0.964705 0.999685 0.000050 0.000050 0.000050 0.000050
4190 0.964935 0.999685 0.000050 0.000050 0.000050 0.000050
4191 0.965164 0.999685 0.000050 0.000050 0.000050 0.000050
4192 0.965394 0.999685 0.000050 0.000050 0.000050 0.000050
4193 0.965624 0.999685 0.000050 0.000050 0.000050 0.000050
4194 0.965853 0.999685 0.000050 0.000050 0.000050 0.000050
4195 0.966083 0.999685 0.000050 0.000050 0.000050 0.000050
4196 0.966313 0.999685 0.000050 0.000050 0.000050 0.000050
4197 0.966543 0.999685 0.000050 0.000050 0.000050 0.000050
4198 0.966772 0.999685 0.000050 0.000050 0.000050 0.000050
4199 0.967002 0.999685 0.000050 0.000050 0.000050 0.000050
4200 0.967232 0.999685 0.000050 0.000050 0.000050 0.000050
4201 0.967461 0.999685 0.000050 0.000050 0.000050 0.000050
4202 0.967691 0.999685 0.000050 0.000050 0.000050 0.000050
4203 0.967921 0.999685 0.000050 0.000050 0.000050 0.000050
4204 0.968151 0.999685 0.000050 0.000050 0.000050 0.000050
4205 0.968380 0.999685 0.000050 0.000050 0.000050 0.000050
4206 0.968610 0.999685 0.000050 0.000050 0.000050 0.000050
4207 0.968840 0.999685 0.000050 0.000050 0.000050 0.000050
4208 0.969070 0.999685 0.000050 0.000050 0.000050 0.000050
4209 0.969299 0.999685 0.000050 0.000050 0.000050 0.000050
4210 0.969529 0.999685 0.000050 0.000050 0.000050 0.000050
4211 0.969759 0.999685 0.000050 0.000050 0.000050 0.000050
4212 0.969988 0.999685 0.000050 0.000050 0.000050 0.000050
4213 0.970218 0.999685 0.000050 0.000050 0.000050 0.000050
4214 0.970448 0.999685 0.000050 0.000050 0.000050 0.000050
4215 0.970678 0.999685 0.000050 0.000050 0.000050 0.000050
4216 0.970907 0.999685 0.000050 0.000050 0.000050 0.000050
4217 0.971137 0.999685 0.000050 0.000050 0.000050 0.000050
4218 0.971367 0.999685 0.000050 0.000050 0.000050 0.000050
4219 0.971596 0.999685 0.000050 0.000050 0.000050 0.000050
4220 0.971826 0.999685 0.000050 0.000050 0.000050 0.000050
4221 0.972056 0.999685 0.000050 0.000050 0.000050 0.000050
4222 0.972286 0.999685 0.000050 0.000050 0.000050 0.000050
4223 0.972515 0.999685 0.000050 0.000050 0.000050 0.000050
4224 0.972745 0.999685 0.000050 0.000050 0.000050 0.000050
4225 0.972975 0.999685 0.000050 0.000050 0.000050 0.000050
4226 0.973204 0.999685 0.000050 0.000050 0.000050 0.000050
4227 0.973434 0.999685 0.000050 0.000050 0.000050 0.000050
4228 0.973664 0.999685 0.000050 0.000050 0.000050 0.000050
4229 0.973894 0.999685 0.000050 0.000050 0.000050 0.000050
4230 0.974123 0.999685 0.000050 0.000050 0.000050 0.000050
4231 0.974353 0.999685 0.000050 0.000050 0.000050 0.000050
4232 0.974583 0.999685 0.000050 0.000050 0.000050 0.000050
4233 0.974813 0.999685 0.000050 0.000050 0.000050 0.000050
4234 0.975042 0.999685 0.000050 0.000050 0.000050 0.000050
4235 0.975272 0.999685 0.000050 0.000050 0.000050 0.000050
4236 0.975502 0.999685 0.000050 0.000050 0.000050 0.000050
4237 0.975731 0.999685 0.000050 0.000050 0.000050 0.000050
4238 0.975961 0.999685 0.000050 0.000050 0.000050 0.000050
4239 0.976191 0.999685 0.000050 0.000050 0.000050 0.000050
4240 0.976421 0.999685 0.000050 0.000050 0.000050 0.000050
4241 0.976650 0.999685 0.000050 0.000050 0.000050 0.000050
4242 0.976880 0.999685 0.000050 0.000050 0.000050 0.000050
4243 0.977110 0.999685 0.000050 0.000050 0.000050 0.000050
4244 0.977339 0.999685 0.000050 0.000050 0.000050 0.000050
4245 0.977569 0.999685 0.000050 0.000050 0.000050 0.000050
4246 0.977799 0.999685 0.000050 0.000050 0.000050 0.000050
4247 0.978029 0.999685 0.000050 0.000050 0.000050 0.000050
4248 0.978258 0.999685 0.000050 0.000050 0.000050 0.000050
4249 0.978488 0.999685 0.000050 0.000050 0.000050 0.000050
4250 0.978718 0.999685 0.000050 0.000050 0.000050 0.000050
4251 0.978947 0.999685 0.000050 0.000050 0.000050 0.000050
4252 0.979177 0.999685 0.000050 0.000050 0.000050 0.000050
4253 0.979407 0.999685 0.000050 0.000050 0.000050 0.000050
4254 0.979637 0.999685 0.000050 0.000050 0.000050 0.000050
4255 0.979866 0.999685 0.000050 0.000050 0.000050 0.000050
4256 0.980096 0.999685 0.000050 0.000050 0.000050 0.000050
4257 0.980326 0.999685 0.000050 0.000050 0.000050 0.000050
4258 0.980556 0.999685 0.000050 0.000050 0.000050 0.000050
4259 0.980785 0.999685 0.000050 0.000050 0.000050 0.000050
4260 0.981015 0.999685 0.000050 0.000050 0.000050 0.000050
4261 0.981245 0.999685 0.000050 0.000050 0.000050 0.000050
4262 0.981474 0.999685 0.000050 0.000050 0.000050 0.000050
4263 0.981704 0.999685 0.000050 0.000050 0.000050 0.000050
4264 0.981934 0.999685 0.000050 0.000050 0.000050 0.000050
4265 0.982164 0.999685 0.000050 0.000050 0.000050 0.000050
4266 0.982393 0.999685 0.000050 0.000050 0.000050 0.000050
4267 0.982623 0.999685 0.000050 0.000050 0.000050 0.000050
4268 0.982853 0.999685 0.000050 0.000050 0.000050 0.000050
4269 0.983082 0.999685 0.000050 0.000050 0.000050 0.000050
4270 0.983312 0.999685 0.000050 0.000050 0.000050 0.000050
4271 0.983542 0.999685 0.000050 0.000050 0.000050 0.000050
4272 0.983772 0.999685 0.000050 0.000050 0.000050 0.000050
4273 0.984001 0.999685 0.000050 0.000050 0.000050 0.000050
4274 0.984231 0.999685 0.000050 0.000050 0.000050 0.000050
4275 0.984461 0.999685 0.000050 0.000050 0.000050 0.000050
4276 0.984691 0.999685 0.000050 0.000050 0.000050 0.000050
4277 0.984920 0.999685 0.000050 0.000050 0.000050 0.000050
4278 0.985150 0.999685 0.000050 0.000050 0.000050 0.000050
4279 0.985380 0.999685 0.000050 0.000050 0.000050 0.000050
4280 0.985609 0.999685 0.000050 0.000050 0.000050 0.000050
4281 0.985839 0.999685 0.000050 0.000050 0.000050 0.000050
4282 0.986069 0.999685 0.000050 0.000050 0.000050 0.000050
4283 0.986299 0.999685 0.000050 0.000050 0.000050 0.000050
4284 0.986528 0.999685 0.000050 0.000050 0.000050 0.000050
4285 0.986758 0.999685 0.000050 0.000050 0.000050 0.000050
4286 0.986988 0.999685 0.000050 0.000050 0.000050 0.000050
4287 0.987217 0.999685 0.000050 0.000050 0.000050 0.000050
4288 0.987447 0.999685 0.000050 0.000050 0.000050 0.000050
4289 0.987677 0.999685 0.000050 0.000050 0.000050 0.000050
4290 0.987907 0.999685 0.000050 0.000050 0.000050 0.000050
4291 0.988136 0.999685 0.000050 0.000050 0.000050 0.000050
4292 0.988366 0.999685 0.000050 0.000050 0.000050 0.000050
4293 0.988596 0.999685 0.000050 0.000050 0.000050 0.000050
4294 0.988825 0.999685 0.000050 0.000050 0.000050 0.000050
4295 0.989055 0.999685 0.000050 0.000050 0.000050 0.000050
4296 0.989285 0.999685 0.000050 0.000050 0.000050 0.000050
4297 0.989515 0.999685 0.000050 0.000050 0.000050 0.000050
4298 0.989744 0.999685 0.000050 0.000050 0.000050 0.000050
4299 0.989974 0.999685 0.000050 0.000050 0.000050 0.000050
4300 0.990204 0.999685 0.000050 0.000050 0.000050 0.000050
4301 0.990434 0.999685 0.000050 0.000050 0.000050 0.000050
4302 0.990663 0.999685 0.000050 0.000050 0.000050 0.000050
4303 0.990893 0.999685 0.000050 0.000050 0.000050 0.000050
4304 0.991123 0.999685 0.000050 0.000050 0.000050 0.000050
4305 0.991352 0.999685 0.000050 0.000050 0.000050 0.000050
4306 0.991582 0.999685 0.000050 0.000050 0.000050 0.000050
4307 0.991812 0.999685 0.000050 0.000050 0.000050 0.000050
4308 0.992042 0.999685 0.000050 0.000050 0.000050 0.000050
4309 0.992271 0.999685 0.000050 0.000050 0.000050 0.000050
4310 0.992501 0.999685 0.000050 0.000050 0.000050 0.000050
4311 0.992731 0.999685 0.000050 0.000050 0.000050 0.000050
4312 0.992960 0.999685 0.000050 0.000050 0.000050 0.000050
4313 0.993190 0.999685 0.000050 0.000050 0.000050 0.000050
4314 0.993420 0.999685 0.000050 0.000050 0.000050 0.000050
4315 0.993650 0.999685 0.000050 0.000050 0.000050 0.000050
4316 0.993879 0.999685 0.000050 0.000050 0.000050 0.000050
4317 0.994109 0.999685 0.000050 0.000050 0.000050 0.000050
4318 0.994339 0.999685 0.000050 0.000050 0.000050 0.000050
4319 0.994568 0.999685 0.000050 0.000050 0.000050 0.000050
4320 0.994798 0.999685 0.000050 0.000050 0.000050 0.000050
4321 0.995028 0.999685 0.000050 0.000050 0.000050 0.000050
4322 0.995258 0.999685 0.000050 0.000050 0.000050 0.000050
4323 0.995487 0.999685 0.000050 0.000050 0.000050 0.000050
4324 0.995717 0.999685 0.000050 0.000050 0.000050 0.000050
4325 0.995947 0.999685 0.000050 0.000050 0.000050 0.000050
4326 0.996177 0.999685 0.000050 0.000050 0.000050 0.000050
4327 0.996406 0.999685 0.000050 0.000050 0.000050 0.000050
4328 0.996636 0.999685 0.000050 0.000050 0.000050 0.000050
4329 0.996866 0.999685 0.000050 0.000050 0.000050 0.000050
4330 0.997095 0.999685 0.000050 0.000050 0.000050 0.000050
4331 0.997325 0.999685 0.000050 0.000050 0.000050 0.000050
4332 0.997555 0.999685 0.000050 0.000050 0.000050 0.000050
4333 0.997785 0.999685 0.000050 0.000050 0.000050 0.000050
4334 0.998014 0.999685 0.000050 0.000050 0.000050 0.000050
4335 0.998244 0.999685 0.000050 0.000050 0.000050 0.000050
4336 0.998474 0.999685 0.000050 0.000050 0.000050 0.000050
4337 0.998703 0.999685 0.000050 0.000050 0.000050 0.000050
4338 0.998933 0.999685 0.000050 0.000050 0.000050 0.000050
4339 0.999163 0.999685 0.000050 0.000050 0.000050 0.000050
4340 0.999393 0.999685 0.000050 0.000050 0.000050 0.000050
4341 0.999622 0.999685 0.000050 0.000050 0.000050 0.000050
4342 0.999852 0.999685 0.000050 0.000050 0.000050 0.000050
4343 1.000082 0.999685 0.000050 0.000050 0.000050 0.000050
4344 1.000311 0.999685 0.000050 0.000050 0.000050 0.000050
4345 1.000541 0.999685 0.000050 0.000050 0.000050 0.000050
4346 1.000771 0.999685 0.000050 0.000050 0.000050 0.000050
